Date,Description,Amount,Category,PaymentMethod,MerchantType,Month
12-06-2025,Ola,1736.04,Transport,Debit Card,Service,June
23-04-2025,BigBazaar,2259.58,Grocery,Cash,Online Store,April
28-06-2025,Samsung,4855.23,Electronics,Debit Card,Retail,June
04-10-2025,H&M,1577.89,Clothing,Debit Card,Online Store,October
01-05-2025,Spotify,3072.98,Entertainment,Net Banking,Restaurant,May
05-08-2025,Apple,1165.49,Electronics,Cash,Restaurant,August
14-12-2025,Dell,828.39,Electronics,Net Banking,Service,December
01-04-2025,Ola,483.59,Transport,UPI,Retail,April
23-03-2025,Dominos,3059.3,Food,UPI,Service,March
01-09-2025,RedBus,2087.61,Transport,UPI,Service,September
17-12-2025,Netflix,4636.52,Entertainment,Credit Card,Online Store,December
28-05-2025,Uber,4082.98,Transport,Cash,Service,May
11-05-2025,Spotify,1581.02,Entertainment,Debit Card,Restaurant,May
05-05-2025,BigBazaar,406.34,Grocery,Debit Card,Online Store,May
01-02-2025,Lyft,3469.7,Transport,UPI,Online Store,February
24-09-2025,YouTube Premium,1244.01,Entertainment,Debit Card,Restaurant,September
22-03-2025,H&M,4783.9,Clothing,Credit Card,Retail,March
11-02-2025,Uber,4555.57,Transport,Credit Card,Online Store,February
03-07-2025,YouTube Premium,2564.25,Entertainment,Net Banking,Subscription,July
18-11-2025,YouTube Premium,701.75,Entertainment,Debit Card,Online Store,November
24-03-2025,H&M,1564.8,Clothing,UPI,Online Store,March
12-09-2025,YouTube Premium,2832.24,Entertainment,Debit Card,Service,September
26-02-2025,KFC,4521.33,Food,Net Banking,Subscription,February
03-06-2025,BigBazaar,1287.45,Grocery,Cash,Online Store,June
12-10-2025,KFC,3975.36,Food,Debit Card,Retail,October
17-10-2025,Costco,4494.46,Grocery,Credit Card,Restaurant,October
29-12-2025,Nike,3088.44,Clothing,Cash,Subscription,December
22-03-2025,Tesco,4304.13,Grocery,UPI,Retail,March
05-09-2025,Target,2092.4,Grocery,Cash,Retail,September
11-01-2025,Lyft,1549.67,Transport,Net Banking,Retail,January
12-11-2025,McDonalds,1620.21,Food,Cash,Online Store,November
11-04-2025,Starbucks,3370.41,Food,Debit Card,Restaurant,April
28-11-2025,Adidas,2477.72,Clothing,Net Banking,Online Store,November
05-04-2025,Lyft,2980.51,Transport,Debit Card,Online Store,April
15-05-2025,Samsung,2324.64,Electronics,UPI,Restaurant,May
13-04-2025,Netflix,2833.17,Entertainment,Cash,Restaurant,April
03-02-2025,Target,2756.95,Grocery,Cash,Online Store,February
31-10-2025,Levis,561.97,Clothing,Debit Card,Online Store,October
21-04-2025,Nike,2667.89,Clothing,Cash,Retail,April
31-05-2025,McDonalds,3915.53,Food,Net Banking,Restaurant,May
19-06-2025,Tesco,3953.89,Grocery,Cash,Subscription,June
19-06-2025,Metro,4794.86,Transport,Net Banking,Service,June
05-01-2025,H&M,2570.79,Clothing,Credit Card,Restaurant,January
01-02-2025,Lyft,2490.27,Transport,Net Banking,Subscription,February
20-03-2025,H&M,4995.18,Clothing,Net Banking,Service,March
14-06-2025,Target,3684.66,Grocery,UPI,Subscription,June
07-07-2025,Disney+,814.69,Entertainment,Credit Card,Retail,July
06-12-2025,Dominos,3120.87,Food,Net Banking,Subscription,December
15-01-2025,Uber,3189.18,Transport,Cash,Retail,January
08-03-2025,Adidas,1238.23,Clothing,UPI,Restaurant,March
16-10-2025,Starbucks,4325.89,Food,Credit Card,Service,October
17-11-2025,Zara,3121.17,Clothing,Net Banking,Restaurant,November
06-01-2025,Adidas,760.97,Clothing,Net Banking,Retail,January
22-12-2025,RedBus,584.06,Transport,Net Banking,Online Store,December
16-06-2025,BigBazaar,3473.7,Grocery,UPI,Service,June
29-07-2025,YouTube Premium,1317.75,Entertainment,Debit Card,Restaurant,July
30-05-2025,Walmart,4947.25,Grocery,Debit Card,Subscription,May
14-11-2025,McDonalds,1487.02,Food,Credit Card,Online Store,November
13-03-2025,Levis,4711.87,Clothing,UPI,Service,March
03-11-2025,Netflix,113.8,Entertainment,UPI,Restaurant,November
31-08-2025,Dell,1066.06,Electronics,Debit Card,Restaurant,August
11-04-2025,Metro,340.47,Transport,Credit Card,Retail,April
18-08-2025,HP,3142.6,Electronics,Net Banking,Service,August
07-04-2025,RedBus,663.41,Transport,Debit Card,Retail,April
11-02-2025,Levis,284.76,Clothing,Net Banking,Restaurant,February
06-12-2025,Zara,2079.88,Clothing,UPI,Subscription,December
25-10-2025,Tesco,3310.27,Grocery,Debit Card,Service,October
26-09-2025,Apple,3066.14,Electronics,Credit Card,Online Store,September
13-06-2025,KFC,2217.78,Food,Net Banking,Subscription,June
30-03-2025,Costco,3641,Grocery,Credit Card,Restaurant,March
14-10-2025,BigBazaar,3222.14,Grocery,Credit Card,Service,October
13-04-2025,Ola,2811.19,Transport,UPI,Online Store,April
22-06-2025,HP,4030,Electronics,UPI,Subscription,June
25-02-2025,McDonalds,148.97,Food,UPI,Subscription,February
02-11-2025,Costco,4893.42,Grocery,UPI,Retail,November
06-02-2025,Walmart,1186.91,Grocery,UPI,Restaurant,February
05-01-2025,Uber,1253.66,Transport,Net Banking,Subscription,January
27-03-2025,Lyft,4632.95,Transport,Net Banking,Online Store,March
30-07-2025,Costco,1539.57,Grocery,Debit Card,Service,July
13-03-2025,Tesco,915.52,Grocery,UPI,Restaurant,March
13-08-2025,Sony,3147.41,Electronics,Credit Card,Service,August
14-09-2025,YouTube Premium,3021.47,Entertainment,Net Banking,Retail,September
21-03-2025,Apple,113.75,Electronics,Debit Card,Retail,March
29-12-2025,Dominos,2631.39,Food,Credit Card,Retail,December
18-04-2025,Tesco,864.38,Grocery,Cash,Retail,April
10-02-2025,Netflix,3672.87,Entertainment,UPI,Online Store,February
07-01-2025,Nike,3063.79,Clothing,Debit Card,Online Store,January
31-05-2025,BigBazaar,2958.02,Grocery,Debit Card,Online Store,May
15-10-2025,Zara,1046.91,Clothing,Cash,Service,October
04-09-2025,BigBazaar,1716.23,Grocery,Debit Card,Subscription,September
12-06-2025,H&M,700.62,Clothing,Net Banking,Retail,June
12-04-2025,H&M,2187.61,Clothing,UPI,Retail,April
20-11-2025,Apple,2822.56,Electronics,Debit Card,Service,November
25-09-2025,Walmart,1391.69,Grocery,UPI,Retail,September
10-03-2025,Netflix,2558.3,Entertainment,UPI,Subscription,March
15-01-2025,Dominos,771.19,Food,UPI,Online Store,January
25-09-2025,H&M,1683.84,Clothing,Credit Card,Retail,September
18-04-2025,KFC,1519.95,Food,Net Banking,Service,April
19-10-2025,Levis,2332.76,Clothing,Cash,Service,October
27-04-2025,Subway,3390,Food,Credit Card,Subscription,April
14-08-2025,BigBazaar,2289.35,Grocery,Net Banking,Service,August
07-08-2025,Nike,1579.76,Clothing,Cash,Subscription,August
25-08-2025,Uber,3071.4,Transport,Debit Card,Retail,August
16-07-2025,Zara,1923.79,Clothing,Net Banking,Service,July
09-03-2025,Netflix,4826.76,Entertainment,Debit Card,Retail,March
29-11-2025,Tesco,4759.65,Grocery,Net Banking,Restaurant,November
28-12-2025,Apple,3746.8,Electronics,Debit Card,Subscription,December
17-04-2025,Metro,1689.85,Transport,Debit Card,Subscription,April
29-04-2025,Ola,3069.84,Transport,Net Banking,Restaurant,April
30-12-2025,Amazon Prime,3513.02,Entertainment,Cash,Retail,December
21-12-2025,Tesco,1975.75,Grocery,Net Banking,Subscription,December
06-03-2025,Starbucks,794.44,Food,Debit Card,Service,March
08-08-2025,Disney+,1268.82,Entertainment,Credit Card,Service,August
08-09-2025,Dell,672.87,Electronics,Net Banking,Restaurant,September
22-02-2025,Lyft,2206.12,Transport,Debit Card,Restaurant,February
02-08-2025,Samsung,1344.89,Electronics,Debit Card,Subscription,August
02-03-2025,RedBus,1410.6,Transport,Net Banking,Restaurant,March
13-05-2025,Lyft,44.54,Transport,Debit Card,Subscription,May
23-03-2025,McDonalds,2259.75,Food,Debit Card,Service,March
01-11-2025,Samsung,4678.99,Electronics,Cash,Retail,November
05-05-2025,Lyft,1677.4,Transport,Credit Card,Subscription,May
01-10-2025,Amazon Prime,691.38,Entertainment,Debit Card,Retail,October
04-01-2025,Tesco,1967.4,Grocery,Credit Card,Subscription,January
04-04-2025,Disney+,2302.64,Entertainment,Credit Card,Online Store,April
28-07-2025,Levis,129.63,Clothing,Credit Card,Online Store,July
02-08-2025,Apple,3792.42,Electronics,Debit Card,Subscription,August
21-11-2025,Ola,3017.18,Transport,Credit Card,Restaurant,November
21-07-2025,KFC,4969.6,Food,Debit Card,Online Store,July
14-12-2025,Metro,3055.39,Transport,Debit Card,Service,December
13-05-2025,Ola,3191.68,Transport,Net Banking,Retail,May
05-10-2025,Sony,4667.78,Electronics,Net Banking,Subscription,October
17-07-2025,Apple,274.48,Electronics,Debit Card,Restaurant,July
19-03-2025,Nike,1953.89,Clothing,Credit Card,Subscription,March
07-08-2025,BigBazaar,2126.55,Grocery,Cash,Service,August
31-10-2025,Levis,1021.16,Clothing,UPI,Retail,October
21-07-2025,Lyft,364.11,Transport,Credit Card,Retail,July
11-11-2025,Costco,2277.13,Grocery,Debit Card,Restaurant,November
07-06-2025,Metro,2707.38,Transport,UPI,Subscription,June
27-06-2025,Target,3655.06,Grocery,Net Banking,Restaurant,June
17-10-2025,Dell,3523,Electronics,Credit Card,Subscription,October
05-12-2025,Starbucks,3252.06,Food,UPI,Restaurant,December
31-05-2025,Adidas,261.18,Clothing,Net Banking,Restaurant,May
11-09-2025,Netflix,4048.65,Entertainment,Net Banking,Restaurant,September
06-05-2025,Nike,4981.42,Clothing,Cash,Retail,May
08-03-2025,RedBus,20.42,Transport,UPI,Subscription,March
09-07-2025,KFC,3575.7,Food,Debit Card,Subscription,July
21-01-2025,Starbucks,3640.77,Food,Credit Card,Service,January
12-11-2025,Disney+,1475.94,Entertainment,Net Banking,Service,November
17-04-2025,Lyft,3084.68,Transport,Cash,Subscription,April
20-05-2025,RedBus,1657.24,Transport,Cash,Retail,May
22-10-2025,Netflix,4874.03,Entertainment,Debit Card,Subscription,October
09-05-2025,Samsung,4172.98,Electronics,Credit Card,Online Store,May
17-12-2025,Dominos,4512.52,Food,UPI,Subscription,December
11-03-2025,BigBazaar,4240.03,Grocery,Cash,Retail,March
10-09-2025,RedBus,3347.46,Transport,UPI,Online Store,September
14-05-2025,Spotify,2123.74,Entertainment,Credit Card,Service,May
22-01-2025,Apple,4502.77,Electronics,Net Banking,Retail,January
15-08-2025,Costco,2091.94,Grocery,Debit Card,Subscription,August
17-09-2025,YouTube Premium,3955.14,Entertainment,UPI,Service,September
29-05-2025,Ola,4567.58,Transport,Debit Card,Service,May
04-08-2025,RedBus,4787.79,Transport,Debit Card,Subscription,August
25-04-2025,Apple,159.61,Electronics,Cash,Subscription,April
09-12-2025,Zara,74.85,Clothing,Net Banking,Restaurant,December
16-05-2025,Costco,353.85,Grocery,UPI,Subscription,May
11-05-2025,KFC,4440.22,Food,Cash,Restaurant,May
15-02-2025,Adidas,1396.32,Clothing,Credit Card,Online Store,February
26-02-2025,RedBus,2530.72,Transport,Net Banking,Subscription,February
18-11-2025,Dominos,245.24,Food,Cash,Subscription,November
10-02-2025,Ola,4188.75,Transport,Credit Card,Subscription,February
13-03-2025,Target,302.4,Grocery,Debit Card,Service,March
26-12-2025,Samsung,1380.88,Electronics,Credit Card,Online Store,December
21-04-2025,KFC,2007.34,Food,Credit Card,Online Store,April
28-06-2025,Spotify,2988.75,Entertainment,Cash,Subscription,June
02-10-2025,YouTube Premium,1905.35,Entertainment,Credit Card,Subscription,October
24-01-2025,McDonalds,2408.02,Food,Net Banking,Restaurant,January
01-07-2025,Dominos,89.22,Food,Debit Card,Retail,July
24-09-2025,Dell,390.28,Electronics,Debit Card,Restaurant,September
02-01-2025,Metro,2571.04,Transport,Cash,Service,January
23-12-2025,Uber,4797.88,Transport,Cash,Service,December
25-01-2025,Netflix,1681.58,Entertainment,Credit Card,Subscription,January
18-10-2025,Dell,997.66,Electronics,Cash,Retail,October
06-05-2025,Amazon Prime,2160.64,Entertainment,Cash,Restaurant,May
15-07-2025,Walmart,20.49,Grocery,Credit Card,Restaurant,July
18-11-2025,Dell,3148.32,Electronics,Credit Card,Restaurant,November
04-10-2025,Starbucks,4824.97,Food,Net Banking,Retail,October
27-11-2025,Dell,2375.6,Electronics,Cash,Service,November
26-12-2025,Dominos,4172.09,Food,Cash,Online Store,December
02-02-2025,Subway,3126.92,Food,Debit Card,Service,February
09-10-2025,BigBazaar,4967.27,Grocery,Cash,Online Store,October
12-10-2025,Samsung,4236.56,Electronics,Debit Card,Online Store,October
08-09-2025,Samsung,1604.42,Electronics,Credit Card,Restaurant,September
25-06-2025,Ola,4640.36,Transport,Debit Card,Online Store,June
03-06-2025,Adidas,3973.82,Clothing,Net Banking,Service,June
15-08-2025,Walmart,2828.99,Grocery,Cash,Online Store,August
06-07-2025,KFC,2274.04,Food,UPI,Online Store,July
12-04-2025,Walmart,1785.23,Grocery,Debit Card,Online Store,April
07-04-2025,Dell,2147.73,Electronics,Cash,Online Store,April
20-12-2025,Lyft,2404.43,Transport,Credit Card,Retail,December
03-09-2025,Netflix,2598.35,Entertainment,Credit Card,Retail,September
14-12-2025,Costco,141.57,Grocery,Net Banking,Restaurant,December
06-02-2025,Samsung,1127.67,Electronics,UPI,Online Store,February
09-06-2025,Netflix,4828.21,Entertainment,Credit Card,Restaurant,June
26-05-2025,Costco,4567.72,Grocery,Net Banking,Online Store,May
10-07-2025,KFC,1326.95,Food,UPI,Restaurant,July
21-01-2025,Subway,3487.53,Food,Cash,Online Store,January
30-04-2025,Sony,1140.49,Electronics,Debit Card,Retail,April
09-07-2025,Lyft,2153.12,Transport,Credit Card,Retail,July
14-10-2025,KFC,428.57,Food,Net Banking,Online Store,October
31-07-2025,Dominos,683.73,Food,Net Banking,Retail,July
11-06-2025,Amazon Prime,4216.4,Entertainment,Cash,Retail,June
14-09-2025,Levis,3378.66,Clothing,Debit Card,Online Store,September
21-08-2025,Sony,2202.05,Electronics,Debit Card,Online Store,August
22-06-2025,Ola,4040.5,Transport,Debit Card,Retail,June
14-06-2025,Amazon Prime,4960.17,Entertainment,Cash,Restaurant,June
27-10-2025,Costco,2244.92,Grocery,Credit Card,Restaurant,October
13-03-2025,KFC,2868.41,Food,Credit Card,Online Store,March
10-10-2025,Nike,4875.15,Clothing,Net Banking,Service,October
14-04-2025,McDonalds,881.46,Food,Debit Card,Restaurant,April
09-02-2025,Starbucks,4324.9,Food,UPI,Restaurant,February
16-11-2025,McDonalds,978.47,Food,UPI,Service,November
01-10-2025,Tesco,705.9,Grocery,Net Banking,Service,October
13-08-2025,H&M,4386.29,Clothing,Cash,Subscription,August
25-02-2025,Apple,4896.06,Electronics,Debit Card,Online Store,February
18-01-2025,Dominos,3058.66,Food,Net Banking,Restaurant,January
04-09-2025,Costco,4065.02,Grocery,Cash,Online Store,September
18-03-2025,Nike,2255.35,Clothing,Net Banking,Service,March
24-08-2025,Netflix,1014.21,Entertainment,Debit Card,Subscription,August
30-06-2025,Uber,1592.96,Transport,Cash,Subscription,June
26-02-2025,H&M,4739.1,Clothing,Cash,Retail,February
27-09-2025,Amazon Prime,1160.5,Entertainment,Cash,Subscription,September
15-02-2025,RedBus,1734.68,Transport,Credit Card,Retail,February
12-06-2025,Ola,2386.53,Transport,Net Banking,Subscription,June
13-02-2025,McDonalds,1347.34,Food,Credit Card,Online Store,February
19-02-2025,Netflix,3660.17,Entertainment,Credit Card,Subscription,February
28-08-2025,Target,2255.71,Grocery,Cash,Online Store,August
11-08-2025,Samsung,4431.94,Electronics,Credit Card,Retail,August
09-01-2025,Netflix,2926.08,Entertainment,Debit Card,Subscription,January
31-07-2025,Uber,2866.05,Transport,Debit Card,Subscription,July
15-02-2025,Apple,379.64,Electronics,Cash,Online Store,February
02-11-2025,Adidas,571.02,Clothing,UPI,Online Store,November
17-05-2025,Adidas,2992.2,Clothing,Cash,Restaurant,May
04-07-2025,Zara,721.68,Clothing,Net Banking,Restaurant,July
14-12-2025,Netflix,3360.95,Entertainment,Credit Card,Service,December
07-10-2025,McDonalds,3905.18,Food,Cash,Service,October
27-04-2025,Disney+,4435.38,Entertainment,Net Banking,Online Store,April
23-05-2025,Adidas,2974.93,Clothing,Cash,Online Store,May
11-05-2025,McDonalds,2485.21,Food,Net Banking,Service,May
06-09-2025,Zara,4447.36,Clothing,Debit Card,Restaurant,September
30-01-2025,Dominos,1616.2,Food,Cash,Subscription,January
13-02-2025,Dominos,2576.02,Food,UPI,Service,February
27-01-2025,Costco,3846.16,Grocery,Cash,Subscription,January
30-11-2025,H&M,3695.14,Clothing,Net Banking,Subscription,November
26-10-2025,Ola,1913.02,Transport,Debit Card,Online Store,October
08-12-2025,McDonalds,3325.9,Food,Net Banking,Service,December
04-11-2025,Lyft,3600.17,Transport,UPI,Retail,November
07-06-2025,Subway,1185.03,Food,UPI,Subscription,June
15-12-2025,Nike,2363.4,Clothing,Cash,Restaurant,December
23-09-2025,Apple,281.16,Electronics,Credit Card,Service,September
11-01-2025,Tesco,3514.88,Grocery,Cash,Retail,January
22-12-2025,HP,1054.11,Electronics,UPI,Service,December
23-12-2025,Disney+,4022.27,Entertainment,Debit Card,Retail,December
12-05-2025,Ola,3437.29,Transport,Net Banking,Restaurant,May
12-03-2025,Levis,1590.74,Clothing,UPI,Retail,March
21-03-2025,Tesco,2171.84,Grocery,Cash,Restaurant,March
03-05-2025,RedBus,3873.22,Transport,Net Banking,Restaurant,May
27-09-2025,Apple,356.48,Electronics,Credit Card,Subscription,September
30-11-2025,Walmart,4432.21,Grocery,Debit Card,Service,November
18-11-2025,BigBazaar,3603.3,Grocery,Credit Card,Restaurant,November
15-04-2025,Metro,3295.55,Transport,Cash,Online Store,April
24-07-2025,Costco,3924.18,Grocery,Net Banking,Restaurant,July
30-04-2025,Nike,3350.29,Clothing,Credit Card,Service,April
22-03-2025,Netflix,1486.25,Entertainment,Net Banking,Retail,March
03-01-2025,KFC,4136.85,Food,Cash,Online Store,January
29-05-2025,Amazon Prime,1026.98,Entertainment,Cash,Online Store,May
04-01-2025,H&M,4706.12,Clothing,UPI,Retail,January
07-04-2025,Dell,695.27,Electronics,Credit Card,Retail,April
24-07-2025,Samsung,535.41,Electronics,UPI,Retail,July
07-07-2025,Apple,4236.61,Electronics,Debit Card,Service,July
13-08-2025,YouTube Premium,4936.96,Entertainment,Credit Card,Retail,August
31-03-2025,Target,2299.35,Grocery,Net Banking,Online Store,March
23-05-2025,Spotify,3172.41,Entertainment,Credit Card,Online Store,May
21-09-2025,Dominos,4380.22,Food,Debit Card,Restaurant,September
23-05-2025,YouTube Premium,2685.74,Entertainment,Debit Card,Online Store,May
22-09-2025,Spotify,2002.13,Entertainment,Credit Card,Service,September
10-09-2025,Subway,1803.42,Food,Net Banking,Online Store,September
29-01-2025,Lyft,1471.66,Transport,Debit Card,Retail,January
19-09-2025,Subway,4964.12,Food,Cash,Online Store,September
01-06-2025,Sony,904.31,Electronics,Cash,Restaurant,June
11-08-2025,Levis,3268.7,Clothing,UPI,Restaurant,August
18-06-2025,Apple,2374.95,Electronics,UPI,Subscription,June
27-08-2025,Disney+,243.32,Entertainment,Cash,Service,August
22-08-2025,Adidas,3902.86,Clothing,Cash,Online Store,August
14-10-2025,Lyft,313.48,Transport,Debit Card,Restaurant,October
